hash,CFG,EH,GI,OP,PF,RB,label
02f63cd5bd71adcfc390eb793524d45c,0.33643798828125,7.625234e-20,0.0170474438928067,0.14418453,0.010108930488,0.0025322794914245,0
02f9d510db8b5a276aff53bbf90ab3bc,0.86494140625,0.94560087,0.9892008423805236,0.66014063,0.999842508,0.9990234375,1
0305fc543c6f8ddd04cd2709c16581cf,0.0726203918457031,0.29797998,0.0141841408389154,0.29965347,0.0020515210355999,0.0275315523147583,0
0307b58e43e74f1d74c6f43be7e458e7,0.0083114624023437,6.397534500000001e-16,0.3685048977480619,0.07892938,0.000132610772,0.0064393520355224,0
030972bb57f4254ca4be76f9cafd1a14,0.0734115600585937,0.04400594,0.2012937574647367,0.059607722,0.0115726501066666,0.0047149658203125,0
030a0ae6ea6067d19be47d5d7d3240dd,0.131024169921875,0.054142445,0.0552779352005472,0.34526628,0.00360308028,0.0058531284332275,0
030aa7483d00cdf7fbc8285cf96a7c9e,0.88115234375,0.120925106,0.0934664219385013,0.6543913,0.362899586,0.0246139526367187,0
030d68d395daa93a0380b65268e7f50c,0.580322265625,7.1655955e-20,0.0157000092905946,0.12916784,0.0120986363632,0.0024733304977416,0
030d798049f478c5c5b756a06224157e,0.423974609375,0.8494959999999999,0.6873808793723584,0.61488616,0.98080207,0.959375,0
0313fdce52f2c4fee644e9d649fbf497,0.8154296875,0.97767925,1.0,0.6596850999999999,0.999950506,0.998046875,1
031450ef672fbb1671e7d75076d709ef,0.76376953125,0.59517103,0.9065350770950318,0.6557623,0.0831969288,0.0285736083984375,0
031cd411386bf5d782bd6525cd6e9a3f,0.1058956146240234,0.000616523,0.0037148700365424,0.31448174,0.0001484493771999,0.0076375842094421,0
031d9f9f533f7502956ffb776f550312,0.671875,0.9500551,0.9835794806480408,0.6543444,0.999839294,0.99892578125,1
031f5bab9d0527300cc9f32baa134d73,0.8544921875,0.9814752,1.0,0.6508616,0.999872842,0.99814453125,1
03220ee3e4ea642484ec889f9293cc6a,0.79111328125,0.9754955,1.0,0.6509135,0.999879052,0.99794921875,1
0322ed0304dc2c2cf4eb6beac9f1d573,0.0086484909057617,1.0023099e-07,0.4809072844755724,0.047891222,0.00032669755,0.0051692962646484,0
032370c5cb9afd40c9e52bdaedcf5054,0.83251953125,0.9225048,0.9737803816795352,0.6627715999999999,0.999634992,0.99873046875,1
03269994e7dc10da324f2265e3c204d1,0.8337890625,0.75801736,0.9850405812263489,0.65617305,0.999689294,0.9990234375,1
0327bde8f5b85f4b8d0d574bee8f7aca,0.83486328125,0.9149984,0.9901007413864136,0.6603241999999999,0.999775176,0.9990234375,1
0327f98b7e3eedc3ffaac144c30eedd5,0.1992431640625,0.01015502,0.0224016377008197,0.111646175,0.034948402628,0.0163017272949218,0
032851e7efdb5aada3649d33ee6c3493,0.0082589626312255,5.138485e-16,0.9835875749588012,0.066540055,0.000101223418,0.0060010194778442,0
033195aa014379af24db07bea5e949e9,0.0734115600585937,0.04469906,0.2043719894601964,0.059607722,0.0115694192866666,0.0047149658203125,0
0349e677896547acda784bdc6fcb6d3f,0.86572265625,0.9820051,1.0,0.657381,0.999916388,0.99814453125,1
034d2e90f407d2c88ca4a1889aa9905d,0.86240234375,0.93570536,0.9928030729293824,0.6507232,0.999420388,0.9990234375,1
034e0cf40c3b3c2b2e37707428984845,0.0102147102355957,6.200088e-16,0.4819825226208195,0.049140733,0.0001346814979999,0.0066499471664428,0
03572f1279efa0c488f3b32653dd6967,0.0243362426757812,0.056948952,0.1510215306242429,0.04018457,0.000236941842,0.0031232237815856,0
035a14d83dc0dc4623ed4166074a1a23,0.848046875,0.9721038,0.9925530672073364,0.6507455,0.999858,0.99912109375,1
035b67fa3bb0cb05b55b76d8926041a0,0.340081787109375,0.6692024999999999,0.5875505954027176,0.26422915,0.8400234440000001,0.0304630279541015,0
0363b5c6d14da9ef30dc642674650ec9,0.44635009765625,0.74607664,0.8902049422264099,0.39177316,0.8046381119999999,0.1672991752624511,1
0366312896332c1d35eb0fd9241bdd46,0.0082540988922119,6.688005999999998e-16,0.8082922771573067,0.063239455,0.000150591874,0.0062928676605224,0
0367b08d1b72bd3d0fdca7de187b9dc6,0.375958251953125,0.14208959,0.1645339660812169,0.24046704,0.1305863052,0.0032194137573242,0
0371acf7bb489a09ade430954b2b8511,0.8525390625,0.9406363,0.9840815782546996,0.6563638,0.998089344,0.99912109375,1
0376eaff1575e486f984209780cd4fc7,0.284918212890625,4.8518139999999995e-20,0.016517861187458,0.14532322,0.010076710382,0.002367877960205,0
037d14309db789c55105f732ab4521f6,0.88544921875,0.9786266,1.0,0.6612313,0.999840928,0.99794921875,1
037ee8662ad9b8f0025aa0ea469132a1,0.828125,0.9810196,0.999964725971222,0.65734595,0.99990136,0.99775390625,1
03827d9da3ebcc5f44bb72672dc91501,0.8875,0.015199723,0.4392328836023808,0.66463464,0.02759127766,0.02833251953125,0
0385f7c8535cb6c28939f1b431f9b8d3,0.0082836151123046,4.3353157999999993e-16,0.758470986969769,0.06442038,9.0773984e-05,0.0061177015304565,0
03902d3bb772ba0daf042342f9e844ea,0.8240234375,0.97652376,0.9419691085815428,0.65411305,0.99986038,0.9978515625,1
03903dd6bc470a44ed1cb27e4e965854,0.44635009765625,0.55369264,0.6573714315891266,0.38843736,0.85413651,0.3063339233398437,1
03912a91e16275cb07ea4f87ec538e37,0.0481319904327392,0.0033988915,0.0178664956234229,0.10655315,0.000499510626,0.021527099609375,0
03934a6d8ec3b14eabb911958b9ff46c,0.1058956146240234,0.0006155883,0.0070013483157886,0.31448174,0.000149985652,0.0076181292533874,0
039be9eefb9ecb63bda4de59989b2599,0.8744140625,0.6265055,0.8155380606651306,0.6601443,0.1147337222,0.032354736328125,0
03a33babc1193d39efa9c03da7f007aa,0.0205562591552734,7.090994599999998e-16,0.988869857788086,0.07928719,0.00014000822,0.0060080051422119,0
03a42a27a6a9a5d277f0cadb5674e11f,0.0734115600585937,0.006262228,0.0096064202871275,0.059607722,0.00027890345,0.0047149658203125,0
03a7ea4647bc87415d59116ea668d2ac,0.86826171875,0.9110241,0.9755894422531128,0.65090543,0.999455104,0.9990234375,1
03bd32339c434d60df78f2d3af19525c,0.87470703125,0.98274076,0.999064326286316,0.65447736,0.999889436,0.9978515625,1
03bec39f80b1f3ebd091b30dcff0e298,0.8142578125,0.88075894,0.9926000714302065,0.656145,0.99964118,0.9990234375,1
03c0cf5307964659a7b10138228b6797,0.0243362426757812,0.042300407,0.0062885392446673,0.04018457,0.000249569866,0.0041859745979309,0
03c1d62f0aac5565670c2779f0b7a8e2,0.84736328125,0.93318987,0.9876184463500975,0.65805393,0.999797272,0.9990234375,1
03ce34efb646249202912741c89bf9fc,0.81748046875,0.9821294,0.9999628663063048,0.6523593000000001,0.99987914,0.99765625,1
03cf0cb99fa30d8715f7a0cf4d44a3f4,0.87822265625,0.944244,0.99263414144516,0.6548174,0.999784474,0.9990234375,1
03cff10162937c4c67c99aa6b81f9912,0.8533203125,0.90917003,0.9918658018112184,0.6645652,0.99961078,0.99912109375,1
03d33090521a8dd4ebdaafa6f8724d73,0.8685546875,0.6328784000000001,0.0355448697693645,0.6543101,0.0840957735999999,0.0385543823242187,0
03deea29161f5aac922c7b5490206365,0.63941650390625,0.97522765,1.0,0.6557958,0.99990098,0.99765625,1
03e3be56e6903110baa3b6088bea83eb,0.1418326377868652,0.0006313616,0.0017803941357328,0.31722948,0.000147391776,0.0075642824172973,0
03e5a828b975956a6ee68911868a6298,0.1321681976318359,3.9454294e-11,0.0338207591948858,0.25371948,0.000350159708,0.0067610263824462,0
03e61fcebff9fbc37093ddee4b524d7f,0.1577667236328125,0.4233904000000001,0.0226549823535606,0.2897172,0.7090111266666667,0.2448911666870117,1
03eb9de184dda25ef55a3ffb19f8126f,0.8650390625,0.9782036,1.0,0.6426510999999999,0.999940018,0.99775390625,1
03ec62c3c87ac02f0881a31ed91de860,0.0211696624755859,3.9512438e-10,0.8159345746040344,0.26189238,0.0715437164,0.0007159233093261,0
03edf8ae92fb4e8fe8fde222083481e1,0.87646484375,0.9802599,1.0,0.6579534,0.99991746,0.998046875,1
03eeb029df201800e15b8dca9d9ee109,0.0861358642578125,2.3403365e-10,0.1106413399385928,0.3412739999999999,0.0063277506799999,0.0023689985275268,0
03f0c5d0248945896729809842da671b,0.2090118408203125,0.3141089,0.1345313348807394,0.18712005,0.010877394148,0.0258270263671875,0
03f7a1c80438bceddf91732847d3d174,0.0204687118530273,1.0186434000000002e-08,0.5595956280827522,0.27135032,0.0607239764,0.0009724140167236,0
03ffea64e22801e8e3a6ae6099096cb0,0.34208984375,7.791753e-12,0.1714040017221123,0.23328188,0.004436574276,0.0015977382659912,0
040026c9c18e8dc7ffc73f3790dbdf3b,0.3714431762695313,0.5954893,0.4401312066242099,0.22202215,0.02868851542,0.0047637104988098,0
0400deb0385271fe8dfa6f3e04634e35,0.2090713500976562,0.08004512,0.2338957507163286,0.19978245,0.1118683922,0.0040139198303222,0
0406a7aa7537e4769b280392fb4d8e75,0.1992431640625,0.01928791,0.1391712297227286,0.111646175,0.00099414636,0.0052135944366455,0
04302ff8cfdaa26d6532881fd9a2f02c,0.0767852783203125,0.0492798759999999,0.1206328455504078,0.31210262,0.005107475954,0.027783203125,0
0431602bd2cadad458cf3ddb0de8cdcb,0.8865234375,0.9730531,0.9997677683830262,0.65430915,0.99982553,0.99775390625,1
043a51e10686ba6518f13a31137ba7c4,0.78349609375,0.97936183,1.0,0.6484386,0.999882824,0.998046875,1
043b07797daf838f211bcf3ce1b245ca,0.0234087824821472,0.028029328,0.0757328961393795,0.24444588,0.000202609746,0.0217666625976562,0
0440c0fffd822d89384ac7de28fab22f,0.1321681976318359,3.5529833e-05,0.3218267886298689,0.25371948,0.000359752902,0.0071816086769104,0
04412293ebd45fd87a9ecbd537b9341c,0.04163818359375,5.7738107e-05,0.0370149063398002,0.09119268,0.0630129086,0.0041862487792968,0
04416b64505de678d59277b73e5204bd,0.85166015625,0.95920867,0.9886560082435608,0.6474506,0.999772378,0.9990234375,1
0446070449da4f5d306eed78ac6e6631,0.0293319702148437,0.00022885262,9.618663582609832e-05,0.081083395,9.1935563e-05,0.004484748840332,0
044a72df27ca273f3d21ce172cab680a,0.8412109375,0.9805008,0.9999484419822692,0.65205705,0.99992482,0.99794921875,1
045148f544bd2afbf8cf664e27741be6,0.0481319904327392,0.003044126,0.0181646725290291,0.10655315,0.000486821666,0.0214981079101562,0
0458ee247a0eb4cef24181425256080e,0.78818359375,0.97577965,0.9997417449951173,0.65909636,0.999885024,0.99814453125,1
045cdd76e5fb77020cd5a2b545b9fa33,0.0243362426757812,0.008136252,0.0496413429041613,0.04018457,0.000190278376,0.0028863072395324,0
045f92516cb8293aac38b727d20acae9,0.8060546875,0.9783001,1.0,0.65463436,0.999846462,0.99814453125,1
0460b17259549e1dcb3add7a4cc82305,0.0293958663940429,0.030694544,0.1961792373569551,0.5312276,0.1269965346,0.0085052490234375,0
046725694a9803cf2ee3f27f8038f37b,0.88759765625,0.9614172,0.9924617648124696,0.65866804,0.999706178,0.99912109375,1
0468e03ea16eb18cb7fc81dc852434e4,0.85439453125,0.97413224,1.0,0.6608943,0.999929548,0.99794921875,1
046bf15b718472171511da41f303acff,0.0076404571533203,5.429206400000001e-16,0.7765614546835422,0.03102096,0.000107022039,0.006583833694458,0
046d1bb631947b3cffde8d754257f17a,0.1048382043838501,0.000942141,0.2190777271986008,0.22133955,0.1367765042,0.0097179412841796,0
046d98bf42bea2931277c9774ecad18b,0.1418326377868652,0.0006093764,0.0019883005027215,0.3176892,0.00019595528,0.0076064825057983,0
047276c84cb5571f29f9fd0889cf2cd2,0.8736328125,0.88311493,0.9897453665733338,0.6579,0.99958062,0.9990234375,1
0476c9097886e519ae8229720b637985,0.0243362426757812,0.0019477751,4.285279690202112e-05,0.04018457,0.0001082366888,0.0021806716918945,0
047c1aa32c52768511d6e73e69b32442,0.88916015625,0.9191893,0.9933482527732848,0.6652517,0.99974369,0.99912109375,1
047e87f542cb18361ac410de9abc0fbf,0.007865023612976,6.816611999999999e-16,0.4278985901444685,0.08244195,0.00013405586,0.0063259363174438,0
047f40998f71f8e4a2a26a686b89fd55,0.131024169921875,0.021010797,0.2331104002892971,0.34526628,0.00200404254,0.0055875301361083,0
04817b2151bda35f068833fc716a9d5a,0.009914207458496,5.971125e-16,0.0720869646873325,0.056889422,0.000121918244,0.006383728981018,0
048ba9c56e430b58f984a4e40a4745e5,0.883984375,0.93440706,0.9823688626289367,0.6560322,0.998623552,0.99892578125,1
04958d373d62e4ce33b570c2bb3a7e50,0.1321681976318359,3.584437e-05,0.3238576025826091,0.25371948,0.000360960094,0.0071770310401916,0
04980596d66951166fa2ebfd96c84d22,0.1409423828125,0.94082177,0.1938876870088279,0.4135955,0.7253835059999999,0.0440460205078125,1
049b4a71aa0e28b29e19627f8742deb9,0.844140625,0.9720318,0.9925530672073364,0.6505651,0.999858,0.99912109375,1
04a187f2144d4bc50e67fe1eb767fb5d,0.1314300537109375,2.7830576e-05,0.0124970720295442,0.25261095,0.026890840252,0.0309331893920898,0
04a250aa228e8bae2a0c9a7085f37288,0.32060546875,4.641813e-12,0.0681093653816788,0.10055484,0.004478195258,0.0015957355499267,0
04a32a7a40115d6f036e10abffc2f458,0.0486297607421875,0.2998356,0.1617401358793131,0.34517017,0.0238645321,0.0681439042091369,0
04a4c6afce528b5acc1ba2bb7b447b61,0.0076278209686279,5.95636e-16,0.1220091651775874,0.052255683,0.0001237678572,0.0061303853988647,0
04a536ac67984d5c486f81db91922587,0.665478515625,5.697494000000001e-12,0.0161972505971789,0.4296952999999999,0.000434174914,0.0015235900878906,0
04a6c32a6f19a514c37ae04bb87cd6c7,0.62841796875,7.312584e-20,0.0289369445294141,0.12390943,0.01209047466,0.0024111866950988,0
04ae1c325ec51afcc468a4733236f0c6,0.2379364013671875,0.00343486,0.1401934397209895,0.21338415,0.00676092444,0.0098590850830078,0
04b1913b643867c3e71cf0401073e645,0.04163818359375,0.00046434827,0.0010994382810622,0.09119268,0.0595490579999999,0.0044551849365234,0
04b29710e24a921f4a7ad4d4db58ee75,0.211798095703125,8.019577000000001e-20,0.0286802517715841,0.09062159,0.008104075694,0.0023732900619506,0
04b51ac5581fed563d060bbd19de5f1b,0.78544921875,0.76511216,0.2608989269298035,0.8530377,0.9981345,0.99287109375,1
04b8c67e14cb74d205c34263d2ccfd56,0.77685546875,0.883324,0.9851478815078736,0.6605938,0.9996234659999998,0.99912109375,1
04c3ba5d614e715d779945b85a070ce4,0.8251953125,0.9197711,0.9666686892509458,0.6531308000000001,0.999566562,0.9990234375,1
04c52c7b6307f2bea9cd567f049f0ea1,0.86591796875,0.011714682,0.6159683316946031,0.6546881,0.2037715048,0.0545761108398437,0
04c85b9ac32357e75c54db78778c2214,0.3080299377441406,0.07518064,0.2175702406333584,0.50317204,0.0073879458,0.0209340572357177,0
04cb9e2c74db153edd3bff107b67f91c,0.86044921875,0.98186874,0.9999849319458008,0.65830046,0.999874348,0.9982421875,1
04d211625088ef6fd911ab9ab697c1f4,0.82763671875,0.9750905,0.9999154925346374,0.65041256,0.999926732,0.998046875,1
04d499c1f579e0890692cec1f67d6fdb,0.3396484375,6.864376400000002e-20,0.0177056570537388,0.09281675,0.0100840929922,0.0023334860801696,0
04d91cdca738b83bf771c34465b128fc,0.859375,0.8889786,0.9166331052780152,0.65308315,0.999641322,0.9990234375,1
04d967bded300e7d1294bf2d550d0c17,0.4544097900390625,0.18859908,0.0560653702181298,0.41269246,0.00730588462,0.030706787109375,0
04d9ec1502f270a156ca7d98794778dc,0.0429853439331054,0.00010884027,0.1562933136097854,0.0213783089999999,0.000206991096,0.0001937389373779,0
04db140e90f37db96a96787120fb6293,0.8109375,0.9597656,0.9925856828689577,0.6522463000000001,0.999726628,0.99912109375,1
04dd643f9b3a510c137dbff54537b344,0.635791015625,7.686907000000001e-12,0.0420577356191777,0.1733319999999999,0.004419242582,0.0017067432403564,0
04ddf347c34e2e4946b5ff3001709451,0.0073813438415527,1.7094331e-07,0.40162463914603,0.062319685,0.0005674739899999,0.0046913146972656,0
04df888a01d30e44c4428d42bd4ecb41,0.8669921875,0.6651206999999999,0.0354608486406505,0.659035,0.06774356868,0.0314727783203125,0
04f16c6e7e2eb27b571fc6301185cd96,0.85625,0.89435863,0.9920108437538148,0.6514003,0.999760996,0.9990234375,1
04f5a99e4a579dd7d8277758840b7ef2,0.0734527587890625,1.4599059e-19,0.020830532349646,0.16654818,0.0120661895819999,0.0023601531982421,0
05001e821840812c863a826c60ab95a5,0.84658203125,0.9131702,0.9908379912376404,0.6530703,0.999755346,0.9990234375,1
0502fa6e5d493b5e30707cf090c9509a,0.2131057739257812,0.6294784999999999,0.1993848571170019,0.19609419,0.05532713866,0.0043394088745117,0
050463bb51c4d4b4b59e7ab38ecc9cdf,0.1463099479675293,0.001178735,0.0252182913389479,0.32369083,0.000252729832,0.0076952338218688,0
050abdbaa3e1a9ea4e79b66131ae1689,0.1058956146240234,0.00061401457,0.0025200411503406,0.31448174,0.0001593843112,0.0075968623161315,0
050d6395e9d0dd0655a01668662062fa,0.75048828125,0.9001099,0.9362610578536988,0.66087264,0.99983493,0.9990234375,1
050f45b3f1d929c5abcebbee8931ea0a,0.8630859375,0.9467046999999998,0.9930988788604737,0.64969885,0.99979324,0.9990234375,1
050fa57336522a77e4214f8b49901c60,0.86943359375,0.8709877,0.981753933429718,0.6529046,0.999752316,0.9990234375,1
0516de5a7f9c8521758dc117538a13a7,0.1321681976318359,3.985603e-11,0.0343925742147661,0.25371948,0.000335991194,0.0067579746246337,0
0519c790d2de1133ea76258e6356355e,0.8701171875,0.82430345,0.9924092650413512,0.65746254,0.999549692,0.9990234375,1
051e670f7cdf21eb23c812b41c921f1b,0.85009765625,0.6643591999999999,0.9558057904243468,0.6610298000000001,0.06080063478,0.027215576171875,0
05251c7dea284d772e41869df7b35564,0.4130126953125,6.748062e-20,0.0164312563370913,0.14427143,0.010084638432,0.0023465275764465,0
053139495d3994c9b391d58cd0058e61,0.10467529296875,0.0027098719,0.0233332378324121,0.13877735,0.0026416410139999,0.0104194641113281,0
0532d4fdfba54b2347e5ea8bb6c7a6c8,0.85634765625,0.944382,0.976704716682434,0.66168225,0.999597,0.998828125,1
054cd2a41706267d2adfe0eddf8a85f8,0.223052978515625,0.37208927,0.1909044347959934,0.3455747,0.01254216509,0.0126449584960937,0
055845dfd194aecf80673073cdc98964,0.89404296875,0.97613776,1.0,0.66086423,0.999867928,0.99814453125,1
055988769d4e7cdcb74ee5d6f8056d4c,0.1058956146240234,0.00061593775,0.0046586162096032,0.31448174,0.000147950052,0.0076472282409667,0
0559fe317a50340ca83acd6a7126fda2,0.75693359375,5.513198999999998e-20,0.0286828054580837,0.12082144,0.0080797002646,0.0024594664573669,0
055d0ad8eb52fc412b08448f24f9a0cc,0.3962913513183593,9.255432e-12,0.129892353573814,0.2654822,0.014482766272,0.0017412662506103,0
055d2353aeea454f57cbe43f9d90b118,0.1418326377868652,0.00061068614,0.0030118449198364,0.3176892,0.000183170498,0.0076433420181274,0
055dd004aebde00780088e96b8d2f0fc,0.0482391357421875,0.24626398,0.006522731231235,0.041524313,0.014559304426,0.0053420782089233,0
055eafcb383d40856fc00a5e3d4cc0b1,0.0293319702148437,0.0001193702,0.0001155828059722,0.081083395,0.0001289880699999,0.0053539276123046,0
0563e0fe1b19809851d96ea4e2b31667,0.04163818359375,0.0005670695,0.0010223677168383,0.09119268,0.0607040756,0.0042377471923828,0
05651b44fe0369305c74e0c1e0bc3891,0.0767852783203125,0.29354444,0.3135766858916668,0.31210262,0.055539610054,0.031503677368164,0
05657a9cb7ba71567f9dc71d4425e3cd,0.80693359375,0.9119337,0.9885713577270508,0.64955086,0.999434,0.99912109375,1
05756aa5eb8a589cf8fefb6cf9f60618,0.1743659973144531,0.0006163929,0.0264693851216991,0.24700148,0.010502116272,0.022845458984375,0
0578af302de6d3379416fc126d813df5,0.2090118408203125,0.09257492,0.1274275200790725,0.18712005,0.01380819042,0.0258270263671875,0
057d1f46b99ce62620afb1bba2ed4969,0.78544921875,0.7752222,0.77246013879776,0.8530377,0.998334582,0.99287109375,1
05873c8329d04f1259a82f9aab7a3cba,0.83056640625,0.9624225,0.9874077796936036,0.65662485,0.999738848,0.9990234375,1
0588ea8e773a59f7496b926060c57f8a,0.4858154296875,7.869446000000001e-20,0.0238233519950881,0.21204671,0.0100909280132,0.002400517463684,0
058ece52940668787b6c1af24e912577,0.0100248336791992,4.101167e-16,0.0884237191858119,0.03720381,0.000173250044,0.0058506488800048,0
058f487dbca98709ddcd942e396a7869,0.1395920991897583,0.00015723766,0.4475176960229873,0.13139388,0.01134604108,0.0157501220703125,0
05915b1f2272a15a1326664567c00863,0.220013427734375,3.684389e-06,0.0049469114533273,0.35162753,0.0009593892759999,0.0211135864257812,0
0591e93fc7efc628a47e222f38bc37d2,0.131024169921875,0.018284574,0.1320763697847723,0.34526628,0.0048288835399999,0.0014117956161499,0
05934de6d1ebb2d3cea9abbc6e55acb0,0.0082609176635742,5.455365e-16,0.0191365016362397,0.07896538,0.000188477308,0.0062781572341918,0
0596049d17025937bfbcdaab05a7a621,0.811328125,0.9808304,1.0,0.65886724,0.999874628,0.99775390625,1
05a1e0ecebaa57a49a0aa8e8129081fc,0.1418326377868652,0.004093632,0.0055667338131293,0.3176892,0.000506698106,0.0076190114021301,0
05a5d878c779ee120a80dff4ac20e9e6,0.736767578125,6.864191e-12,0.0133043029694817,0.30362725,0.00040189992,0.0016956329345703,0
05a88f1eae9445e7c90ad988ad5f07e4,0.1907562255859375,8.2453784e-20,0.0164737310959026,0.17192383,0.012081381478,0.0022515892982482,0
05a8acea2cfa428bab0ac6561dc24b6d,0.31895751953125,0.39335307,0.5473454263061285,0.4692645,0.2062041768,0.5014236450195313,0
05ad196fe8752f61e3dfd023b5b9930c,0.0254932165145874,0.0010154628999999,0.1006960042461287,0.24403481,0.000288860115,0.0042343378067016,0
05ae665541e804c70d4d2fb70cae82cb,0.69873046875,6.140946000000001e-20,0.0175810776185244,0.082250856,0.0121135187547999,0.0024538159370422,0
05b1092b3d7ff80a88d52e2332628d13,0.84306640625,0.012978958,0.418766201660037,0.64768815,0.04318375808,0.0312164306640625,0
05b1dd9919672418677eb18ae81f4764,0.1639324188232422,2.9162606e-05,0.0725607155123725,0.37996665,0.03128511088,0.0009539723396301,0
05b2a63cd847def644571a5a6c199819,0.83349609375,0.009812708,0.000396757640334,0.65486825,0.00241580658,0.0303359985351562,0
05b37dab863ab7d7d9bd5cd3533800a9,0.85,0.97067976,1.0,0.6592960999999999,0.99373854,0.998046875,1
05b40e146d4fd987261a2f61c7e9f4c1,0.0289627075195312,4.6088626e-05,0.3925630182027817,0.4581675999999999,0.004618456492,0.0319488525390625,0
05b6505013c82b98d6da1275c1c44e37,0.0243362426757812,0.008162515,0.0446934774290656,0.04018457,0.00013542666,0.0028979778289794,0
05b77b66b1e0ce68c28657da477df055,0.2153350830078125,0.0053132856,0.2085594854783266,0.13953424,0.001622066292,0.0132965087890625,0
05b880985d695a1915090475adf6b472,0.72060546875,0.97935486,0.9997697114944458,0.65774554,0.9998901,0.998046875,1
05c641394f39b223d978a4e65290463e,0.008114469051361,5.585246e-16,0.9296537160873412,0.05903251,9.0404682e-05,0.0063157558441162,0
05ce05d0b080eaf59eda64e1384d0945,0.0293319702148437,0.0001334673399999,0.0001091686043849,0.081083395,9.49159668e-05,0.0038299560546875,0
05cfb4d5c8ca3bb0e99f90789dfcf71c,0.1403162956237792,0.0011815971,0.0184730423541412,0.3219487,0.00027374838,0.0077995538711547,0
05d0ff85e4bc02aed7f0d3472b0e46bc,0.44635009765625,0.44096845,0.8584285020828247,0.42623383,0.5688774160000001,0.2172050476074218,1
05d1289df2d3274968904e7a17c28075,0.685888671875,0.42555183,0.2020302361428776,0.4957026,0.626861954,0.0592071533203125,0
05db0b0c369f907641fc43fd4543b38f,0.85615234375,0.97835237,1.0,0.65862304,0.99989693,0.99755859375,1
05df919663b7b0656bde1443905ed1db,0.0080904006958007,6.173843e-16,0.3929394130624132,0.076139644,0.0001643016219999,0.0065014362335205,0
05e7ac9f22fb13c6b115a6cbe0c4c089,0.1418326377868652,0.0006194121,0.0031177451931871,0.3176892,0.000139819342,0.0075872063636779,0
05f140a8c7a2dfba0783aaeff7c89db4,0.88212890625,0.98206884,1.0,0.6593696,0.999903154,0.998046875,1
0601e42ba3bb7326be92f6434802ad33,0.8720703125,0.009881959,0.000732139126916,0.6594696,0.01238741954,0.0256759643554687,0
0602fc1b2e8f73b64907b3bfd0d4bdc9,0.87333984375,0.8290383,0.9932783007621764,0.6562121999999999,0.997548808,0.99912109375,1
060acc0460c2e6648a1d5945b4a8a46c,0.875390625,0.96620065,0.9922064661979676,0.6574743000000001,0.99976936,0.99912109375,1
061213ec74247077c30f3c2b1f2a2edc,0.4239723205566406,0.005755783,0.2153450633515604,0.4375564999999999,0.00228841478,0.0185482025146484,0
0616e3adfdc40b42d529873302e6975e,0.020582377910614,0.3186192,0.1834719204343855,0.32616144,0.00059760228,0.0244735717773437,0
0619b9a3379ea016dce780aa14dddcac,0.77421875,0.9864316,0.7647103268205683,0.6543187,0.99937611,0.99814453125,0
0619cfb4a9e738ab8cc54085957772e5,0.3500926971435547,0.99396974,0.7056680202484131,0.53021175,0.9722755,0.98935546875,1
061b70776b4c30e7e73285f602d0d855,0.8626953125,0.013741359,0.193441402145072,0.6552001999999999,0.1172681001999999,0.0344070434570312,0
061d3d402dfe5dd6b0e349e0a4e81fa2,0.0076587200164794,1.8128334e-07,0.4166695149615407,0.06049002,0.0005301513879999,0.005218505859375,0
06208b85292860d61de953740d279525,0.082598876953125,0.0067977854,0.0136175574200024,0.16892257,0.000422434792,0.0095378875732421,0
0623126afcc5cb487789dae1f3817ad5,0.1321681976318359,4.441873e-07,0.284152119614373,0.25371948,0.000355805684,0.0068068027496337,0
062965119e4ca77c242550c3cb61fa95,0.1701731324195861,0.25902662,0.2285840051502778,0.30387723,0.00260440638,0.0233856201171875,0
06308739bb51ce71f532c7095d099f76,0.2749114990234375,1.9077455e-05,0.2548710327595473,0.05921849,0.018441468082,0.0287200927734375,0
0631d2f60188788df21a5d26ed4d327e,0.0101429939270019,5.915353e-16,0.8275282382965088,0.0692805,0.000106037572,0.0058084726333618,0
0631f073700989b50ea9c7b323d47dd4,0.8634765625,0.9591999,0.9906559944152832,0.659015,0.9998751,0.9990234375,1
063790a78905f9a05875d570f7bce134,0.076220703125,5.1149135e-10,0.2322776296699885,0.34577498,0.0811460084,0.0013311147689819,0
063b1955a7d573f98a56d0dc49c45ac6,0.8533203125,0.90822077,0.9918658018112184,0.6645652,0.99961347,0.99912109375,1
0642f4a9e7643fcefb09eb5073b283fd,0.123828125,7.737783e-12,0.097389995245561,0.17175344,0.0064075007,0.0019623756408691,0
064a4737667f8304ca3a9c7eb326c8ab,0.1992431640625,0.02053078,0.3003344630668095,0.111646175,0.0007928305319999,0.0189292907714843,0
064d4f941291fb9ac583be6a57d506e2,0.0734115600585937,0.40752238,0.0355119430994818,0.059607722,0.00530570358,0.0047149658203125,0
06511c07f443034ac0b0b4e4f2082f81,0.11229248046875,6.38454e-12,0.0209206006198655,0.22207546,0.000387600136,0.0015549182891845,0
0654aed3df8239ec89b93d395cb8472e,0.04163818359375,1.13473234e-07,0.0006128139724907,0.09119268,0.0889815488,0.004287052154541,0
0657ba1642135146907e2e031e2ba6c6,0.671875,0.95004845,0.9835794806480408,0.6543444,0.999839746,0.99892578125,1
06620e515f16479507f8317f588b6866,0.0306549072265625,0.08510038,0.0721783827320905,0.05921849,0.0582518410819999,0.0010106444358825,0
